ref_id,book,chapter,verse
10019022,10,19,22
10019023,10,19,23
10019024,10,19,24
10019025,10,19,25
10019026,10,19,26
10019027,10,19,27
10019028,10,19,28
10019029,10,19,29
10019030,10,19,30
10019031,10,19,31
10019032,10,19,32
10019033,10,19,33
10019034,10,19,34
10019035,10,19,35
10019036,10,19,36
10019037,10,19,37
10019038,10,19,38
10019039,10,19,39
10019040,10,19,40
10019041,10,19,41
10019042,10,19,42
10019043,10,19,43
10020001,10,20,1
10020002,10,20,2
10020003,10,20,3
10020004,10,20,4
10020005,10,20,5
10020006,10,20,6
10020007,10,20,7
10020008,10,20,8
10020009,10,20,9
10020010,10,20,10
10020011,10,20,11
10020012,10,20,12
10020013,10,20,13
10020014,10,20,14
10020015,10,20,15
10020016,10,20,16
10020017,10,20,17
10020018,10,20,18
10020019,10,20,19
10020020,10,20,20
10020021,10,20,21
10020022,10,20,22
10020023,10,20,23
10020024,10,20,24
10020025,10,20,25
10020026,10,20,26
10021001,10,21,1
10021002,10,21,2
10021003,10,21,3
10021004,10,21,4
10021005,10,21,5
10021006,10,21,6
10021007,10,21,7
10021008,10,21,8
10021009,10,21,9
10021010,10,21,10
10021011,10,21,11
10021012,10,21,12
10021013,10,21,13
10021014,10,21,14
10021015,10,21,15
10021016,10,21,16
10021017,10,21,17
10021018,10,21,18
10021019,10,21,19
10021020,10,21,20
10021021,10,21,21
10021022,10,21,22
10022001,10,22,1
10022002,10,22,2
10022003,10,22,3
10022004,10,22,4
10022005,10,22,5
10022006,10,22,6
10022007,10,22,7
10022008,10,22,8
10022009,10,22,9
10022010,10,22,10
10022011,10,22,11
10022012,10,22,12
10022013,10,22,13
10022014,10,22,14
10022015,10,22,15
10022016,10,22,16
10022017,10,22,17
10022018,10,22,18
10022019,10,22,19
10022020,10,22,20
10022021,10,22,21
10022022,10,22,22
10022023,10,22,23
10022024,10,22,24
10022025,10,22,25
10022026,10,22,26
10022027,10,22,27
10022028,10,22,28
10022029,10,22,29
10022030,10,22,30
10022031,10,22,31
10022032,10,22,32
10022033,10,22,33
10022034,10,22,34
10022035,10,22,35
10022036,10,22,36
10022037,10,22,37
10022038,10,22,38
10022039,10,22,39
10022040,10,22,40
10022041,10,22,41
10022042,10,22,42
10022043,10,22,43
10022044,10,22,44
10022045,10,22,45
10022046,10,22,46
10022047,10,22,47
10022048,10,22,48
10022049,10,22,49
10022050,10,22,50
10022051,10,22,51
10023001,10,23,1
10023002,10,23,2
10023003,10,23,3
10023004,10,23,4
10023005,10,23,5
10023006,10,23,6
10023007,10,23,7
10023008,10,23,8
10023009,10,23,9
10023010,10,23,10
10023011,10,23,11
10023012,10,23,12
10023013,10,23,13
10023014,10,23,14
10023015,10,23,15
10023016,10,23,16
10023017,10,23,17
10023018,10,23,18
10023019,10,23,19
10023020,10,23,20
10023021,10,23,21
10023022,10,23,22
10023023,10,23,23
10023024,10,23,24
10023025,10,23,25
10023026,10,23,26
10023027,10,23,27
10023028,10,23,28
10023029,10,23,29
10023030,10,23,30
10023031,10,23,31
10023032,10,23,32
10023033,10,23,33
10023034,10,23,34
10023035,10,23,35
10023036,10,23,36
10023037,10,23,37
10023038,10,23,38
10023039,10,23,39
10024001,10,24,1
10024002,10,24,2
10024003,10,24,3
10024004,10,24,4
10024005,10,24,5
10024006,10,24,6
10024007,10,24,7
10024008,10,24,8
10024009,10,24,9
10024010,10,24,10
10024011,10,24,11
10024012,10,24,12
10024013,10,24,13
10024014,10,24,14
10024015,10,24,15
10024016,10,24,16
10024017,10,24,17
10024018,10,24,18
10024019,10,24,19
10024020,10,24,20
10024021,10,24,21
10024022,10,24,22
10024023,10,24,23
10024024,10,24,24
10024025,10,24,25
11001001,11,1,1
11001002,11,1,2
11001003,11,1,3
11001004,11,1,4
11001005,11,1,5
11001006,11,1,6
11001007,11,1,7
11001008,11,1,8
11001009,11,1,9
11001010,11,1,10
11001011,11,1,11
11001012,11,1,12
11001013,11,1,13
11001014,11,1,14
11001015,11,1,15
11001016,11,1,16
11001017,11,1,17
11001018,11,1,18
11001019,11,1,19
11001020,11,1,20
11001021,11,1,21
11001022,11,1,22
11001023,11,1,23
11001024,11,1,24
11001025,11,1,25
11001026,11,1,26
11001027,11,1,27
11001028,11,1,28
11001029,11,1,29
11001030,11,1,30
11001031,11,1,31
11001032,11,1,32
11001033,11,1,33
11001034,11,1,34
11001035,11,1,35
11001036,11,1,36
11001037,11,1,37
11001038,11,1,38
11001039,11,1,39
11001040,11,1,40
11001041,11,1,41
11001042,11,1,42
11001043,11,1,43
11001044,11,1,44
11001045,11,1,45
11001046,11,1,46
11001047,11,1,47
11001048,11,1,48
11001049,11,1,49
11001050,11,1,50
11001051,11,1,51
11001052,11,1,52
11001053,11,1,53
11002001,11,2,1
11002002,11,2,2
11002003,11,2,3
11002004,11,2,4
11002005,11,2,5
11002006,11,2,6
11002007,11,2,7
11002008,11,2,8
11002009,11,2,9
11002010,11,2,10
11002011,11,2,11
11002012,11,2,12
11002013,11,2,13
11002014,11,2,14
11002015,11,2,15
11002016,11,2,16
11002017,11,2,17
11002018,11,2,18
11002019,11,2,19
11002020,11,2,20
11002021,11,2,21
11002022,11,2,22
11002023,11,2,23
11002024,11,2,24
11002025,11,2,25
11002026,11,2,26
11002027,11,2,27
11002028,11,2,28
11002029,11,2,29
11002030,11,2,30
11002031,11,2,31
11002032,11,2,32
11002033,11,2,33
11002034,11,2,34
11002035,11,2,35
11002036,11,2,36
11002037,11,2,37
11002038,11,2,38
11002039,11,2,39
11002040,11,2,40
11002041,11,2,41
11002042,11,2,42
11002043,11,2,43
11002044,11,2,44
11002045,11,2,45
11002046,11,2,46
11003001,11,3,1
11003002,11,3,2
11003003,11,3,3
11003004,11,3,4
11003005,11,3,5
11003006,11,3,6
11003007,11,3,7
11003008,11,3,8
11003009,11,3,9
11003010,11,3,10
11003011,11,3,11
11003012,11,3,12
11003013,11,3,13
11003014,11,3,14
11003015,11,3,15
11003016,11,3,16
11003017,11,3,17
11003018,11,3,18
11003019,11,3,19
11003020,11,3,20
11003021,11,3,21
11003022,11,3,22
11003023,11,3,23
11003024,11,3,24
11003025,11,3,25
11003026,11,3,26
11003027,11,3,27
11003028,11,3,28
11004001,11,4,1
11004002,11,4,2
11004003,11,4,3
11004004,11,4,4
11004005,11,4,5
11004006,11,4,6
11004007,11,4,7
11004008,11,4,8
11004009,11,4,9
11004010,11,4,10
11004011,11,4,11
11004012,11,4,12
11004013,11,4,13
11004014,11,4,14
11004015,11,4,15
11004016,11,4,16
11004017,11,4,17
11004018,11,4,18
11004019,11,4,19
11004020,11,4,20
11004021,11,4,21
11004022,11,4,22
11004023,11,4,23
11004024,11,4,24
11004025,11,4,25
11004026,11,4,26
11004027,11,4,27
11004028,11,4,28
11004029,11,4,29
11004030,11,4,30
11004031,11,4,31
11004032,11,4,32
11004033,11,4,33
11004034,11,4,34
11005001,11,5,1
11005002,11,5,2
11005003,11,5,3
11005004,11,5,4
11005005,11,5,5
11005006,11,5,6
11005007,11,5,7
11005008,11,5,8
11005009,11,5,9
11005010,11,5,10
11005011,11,5,11
11005012,11,5,12
11005013,11,5,13
11005014,11,5,14
11005015,11,5,15
11005016,11,5,16
11005017,11,5,17
11005018,11,5,18
11006001,11,6,1
11006002,11,6,2
11006003,11,6,3
11006004,11,6,4
11006005,11,6,5
11006006,11,6,6
11006007,11,6,7
11006008,11,6,8
11006009,11,6,9
11006010,11,6,10
11006011,11,6,11
11006012,11,6,12
11006013,11,6,13
11006014,11,6,14
11006015,11,6,15
11006016,11,6,16
11006017,11,6,17
11006018,11,6,18
11006019,11,6,19
11006020,11,6,20
11006021,11,6,21
11006022,11,6,22
11006023,11,6,23
11006024,11,6,24
11006025,11,6,25
11006026,11,6,26
11006027,11,6,27
11006028,11,6,28
11006029,11,6,29
11006030,11,6,30
11006031,11,6,31
11006032,11,6,32
11006033,11,6,33
11006034,11,6,34
11006035,11,6,35
11006036,11,6,36
11006037,11,6,37
11006038,11,6,38
11007001,11,7,1
11007002,11,7,2
11007003,11,7,3
11007004,11,7,4
11007005,11,7,5
11007006,11,7,6
11007007,11,7,7
11007008,11,7,8
11007009,11,7,9
11007010,11,7,10
11007011,11,7,11
11007012,11,7,12
11007013,11,7,13
11007014,11,7,14
11007015,11,7,15
11007016,11,7,16
11007017,11,7,17
11007018,11,7,18
11007019,11,7,19
11007020,11,7,20
11007021,11,7,21
11007022,11,7,22
11007023,11,7,23
11007024,11,7,24
11007025,11,7,25
11007026,11,7,26
11007027,11,7,27
11007028,11,7,28
11007029,11,7,29
11007030,11,7,30
11007031,11,7,31
11007032,11,7,32
11007033,11,7,33
11007034,11,7,34
11007035,11,7,35
11007036,11,7,36
11007037,11,7,37
11007038,11,7,38
11007039,11,7,39
11007040,11,7,40
11007041,11,7,41
11007042,11,7,42
11007043,11,7,43
11007044,11,7,44
11007045,11,7,45
11007046,11,7,46
11007047,11,7,47
11007048,11,7,48
11007049,11,7,49
11007050,11,7,50
11007051,11,7,51
11008001,11,8,1
11008002,11,8,2
11008003,11,8,3
11008004,11,8,4
11008005,11,8,5
11008006,11,8,6
11008007,11,8,7
11008008,11,8,8
11008009,11,8,9
11008010,11,8,10
11008011,11,8,11
11008012,11,8,12
11008013,11,8,13
11008014,11,8,14
11008015,11,8,15
11008016,11,8,16
11008017,11,8,17
11008018,11,8,18
11008019,11,8,19
11008020,11,8,20
11008021,11,8,21
11008022,11,8,22
11008023,11,8,23
11008024,11,8,24
11008025,11,8,25
11008026,11,8,26
11008027,11,8,27
11008028,11,8,28
11008029,11,8,29
11008030,11,8,30
11008031,11,8,31
11008032,11,8,32
11008033,11,8,33
11008034,11,8,34
11008035,11,8,35
11008036,11,8,36
11008037,11,8,37
11008038,11,8,38
11008039,11,8,39
11008040,11,8,40
11008041,11,8,41
11008042,11,8,42
11008043,11,8,43
11008044,11,8,44
11008045,11,8,45
11008046,11,8,46
11008047,11,8,47
11008048,11,8,48
11008049,11,8,49
11008050,11,8,50
11008051,11,8,51
11008052,11,8,52
11008053,11,8,53
11008054,11,8,54
11008055,11,8,55
11008056,11,8,56
11008057,11,8,57
11008058,11,8,58
11008059,11,8,59
11008060,11,8,60
11008061,11,8,61
11008062,11,8,62
11008063,11,8,63
11008064,11,8,64
11008065,11,8,65
11008066,11,8,66
11009001,11,9,1
11009002,11,9,2
11009003,11,9,3
11009004,11,9,4
11009005,11,9,5
11009006,11,9,6
11009007,11,9,7
11009008,11,9,8
11009009,11,9,9
11009010,11,9,10
11009011,11,9,11
11009012,11,9,12
11009013,11,9,13
11009014,11,9,14
11009015,11,9,15
11009016,11,9,16
11009017,11,9,17
11009018,11,9,18
11009019,11,9,19
11009020,11,9,20
11009021,11,9,21
11009022,11,9,22
11009023,11,9,23
11009024,11,9,24
11009025,11,9,25
11009026,11,9,26
11009027,11,9,27
11009028,11,9,28
11010001,11,10,1
11010002,11,10,2
11010003,11,10,3
11010004,11,10,4
11010005,11,10,5
11010006,11,10,6
11010007,11,10,7
11010008,11,10,8
11010009,11,10,9
11010010,11,10,10
11010011,11,10,11
11010012,11,10,12
11010013,11,10,13
11010014,11,10,14
11010015,11,10,15
11010016,11,10,16
11010017,11,10,17
11010018,11,10,18
11010019,11,10,19
11010020,11,10,20
11010021,11,10,21
11010022,11,10,22
11010023,11,10,23
11010024,11,10,24
11010025,11,10,25
11010026,11,10,26
11010027,11,10,27
11010028,11,10,28
11010029,11,10,29
11011001,11,11,1
11011002,11,11,2
11011003,11,11,3
11011004,11,11,4
11011005,11,11,5
11011006,11,11,6
11011007,11,11,7
11011008,11,11,8
11011009,11,11,9
11011010,11,11,10
11011011,11,11,11
11011012,11,11,12
11011013,11,11,13
11011014,11,11,14
11011015,11,11,15
11011016,11,11,16
11011017,11,11,17
11011018,11,11,18
11011019,11,11,19
11011020,11,11,20
11011021,11,11,21
11011022,11,11,22
11011023,11,11,23
11011024,11,11,24
11011025,11,11,25
11011026,11,11,26
11011027,11,11,27
11011028,11,11,28
11011029,11,11,29
11011030,11,11,30
11011031,11,11,31
11011032,11,11,32
11011033,11,11,33
11011034,11,11,34
11011035,11,11,35
11011036,11,11,36
11011037,11,11,37
11011038,11,11,38
11011039,11,11,39
11011040,11,11,40
11011041,11,11,41
11011042,11,11,42
11011043,11,11,43
11012001,11,12,1
11012002,11,12,2
11012003,11,12,3
11012004,11,12,4
11012005,11,12,5
11012006,11,12,6
11012007,11,12,7
11012008,11,12,8
11012009,11,12,9
11012010,11,12,10
11012011,11,12,11
11012012,11,12,12
11012013,11,12,13
11012014,11,12,14
11012015,11,12,15
11012016,11,12,16
11012017,11,12,17
11012018,11,12,18
11012019,11,12,19
11012020,11,12,20
11012021,11,12,21
11012022,11,12,22
11012023,11,12,23
11012024,11,12,24
11012025,11,12,25
11012026,11,12,26
11012027,11,12,27
11012028,11,12,28
11012029,11,12,29
11012030,11,12,30
11012031,11,12,31
11012032,11,12,32
11012033,11,12,33
11013001,11,13,1
11013002,11,13,2
11013003,11,13,3
11013004,11,13,4
11013005,11,13,5
11013006,11,13,6
11013007,11,13,7
11013008,11,13,8
11013009,11,13,9
11013010,11,13,10
11013011,11,13,11
11013012,11,13,12
11013013,11,13,13
11013014,11,13,14
11013015,11,13,15
11013016,11,13,16
11013017,11,13,17
11013018,11,13,18
11013019,11,13,19
11013020,11,13,20
11013021,11,13,21
11013022,11,13,22
11013023,11,13,23
11013024,11,13,24
11013025,11,13,25
11013026,11,13,26
11013027,11,13,27
11013028,11,13,28
11013029,11,13,29
11013030,11,13,30
11013031,11,13,31
11013032,11,13,32
11013033,11,13,33
11013034,11,13,34
11014001,11,14,1
11014002,11,14,2
11014003,11,14,3
11014004,11,14,4
11014005,11,14,5
11014006,11,14,6
11014007,11,14,7
11014008,11,14,8
11014009,11,14,9
11014010,11,14,10
11014011,11,14,11
11014012,11,14,12
11014013,11,14,13
11014014,11,14,14
11014015,11,14,15
11014016,11,14,16
11014017,11,14,17
11014018,11,14,18
11014019,11,14,19
11014020,11,14,20
11014021,11,14,21
11014022,11,14,22
11014023,11,14,23
11014024,11,14,24
11014025,11,14,25
11014026,11,14,26
11014027,11,14,27
11014028,11,14,28
11014029,11,14,29
11014030,11,14,30
11014031,11,14,31
11015001,11,15,1
11015002,11,15,2
11015003,11,15,3
11015004,11,15,4
11015005,11,15,5
11015006,11,15,6
11015007,11,15,7
11015008,11,15,8
11015009,11,15,9
11015010,11,15,10
11015011,11,15,11
11015012,11,15,12
11015013,11,15,13
11015014,11,15,14
11015015,11,15,15
11015016,11,15,16
11015017,11,15,17
11015018,11,15,18
11015019,11,15,19
11015020,11,15,20
11015021,11,15,21
11015022,11,15,22
11015023,11,15,23
11015024,11,15,24
11015025,11,15,25
11015026,11,15,26
11015027,11,15,27
11015028,11,15,28
11015029,11,15,29
11015030,11,15,30
11015031,11,15,31
11015032,11,15,32
11015033,11,15,33
11015034,11,15,34
11016001,11,16,1
11016002,11,16,2
11016003,11,16,3
11016004,11,16,4
11016005,11,16,5
11016006,11,16,6
11016007,11,16,7
11016008,11,16,8
11016009,11,16,9
11016010,11,16,10
11016011,11,16,11
11016012,11,16,12
11016013,11,16,13
11016014,11,16,14
11016015,11,16,15
11016016,11,16,16
11016017,11,16,17
11016018,11,16,18
11016019,11,16,19
11016020,11,16,20
11016021,11,16,21
11016022,11,16,22
11016023,11,16,23
11016024,11,16,24
11016025,11,16,25
11016026,11,16,26
11016027,11,16,27
11016028,11,16,28
11016029,11,16,29
11016030,11,16,30
11016031,11,16,31
11016032,11,16,32
11016033,11,16,33
11016034,11,16,34
11017001,11,17,1
11017002,11,17,2
11017003,11,17,3
11017004,11,17,4
11017005,11,17,5
11017006,11,17,6
11017007,11,17,7
11017008,11,17,8
11017009,11,17,9
11017010,11,17,10
11017011,11,17,11
11017012,11,17,12
11017013,11,17,13
11017014,11,17,14
11017015,11,17,15
11017016,11,17,16
11017017,11,17,17
11017018,11,17,18
11017019,11,17,19
11017020,11,17,20
11017021,11,17,21
11017022,11,17,22
11017023,11,17,23
11017024,11,17,24
11018001,11,18,1
11018002,11,18,2
11018003,11,18,3
11018004,11,18,4
11018005,11,18,5
11018006,11,18,6
11018007,11,18,7
11018008,11,18,8
11018009,11,18,9
11018010,11,18,10
11018011,11,18,11
11018012,11,18,12
11018013,11,18,13
11018014,11,18,14
11018015,11,18,15
11018016,11,18,16
11018017,11,18,17
11018018,11,18,18
11018019,11,18,19
11018020,11,18,20
11018021,11,18,21
11018022,11,18,22
11018023,11,18,23
11018024,11,18,24
11018025,11,18,25
11018026,11,18,26
11018027,11,18,27
11018028,11,18,28
11018029,11,18,29
11018030,11,18,30
11018031,11,18,31
11018032,11,18,32
11018033,11,18,33
11018034,11,18,34
11018035,11,18,35
11018036,11,18,36
11018037,11,18,37
11018038,11,18,38
11018039,11,18,39
11018040,11,18,40
11018041,11,18,41
11018042,11,18,42
11018043,11,18,43
11018044,11,18,44
11018045,11,18,45
11018046,11,18,46
11019001,11,19,1
11019002,11,19,2
11019003,11,19,3
11019004,11,19,4
11019005,11,19,5
11019006,11,19,6
11019007,11,19,7
11019008,11,19,8
11019009,11,19,9
11019010,11,19,10
11019011,11,19,11
11019012,11,19,12
11019013,11,19,13
11019014,11,19,14
11019015,11,19,15
11019016,11,19,16
11019017,11,19,17
11019018,11,19,18
11019019,11,19,19
11019020,11,19,20
11019021,11,19,21
11020001,11,20,1
11020002,11,20,2
11020003,11,20,3
11020004,11,20,4
11020005,11,20,5
11020006,11,20,6
11020007,11,20,7
11020008,11,20,8
11020009,11,20,9
11020010,11,20,10
11020011,11,20,11
11020012,11,20,12
11020013,11,20,13
11020014,11,20,14
11020015,11,20,15
11020016,11,20,16
11020017,11,20,17
11020018,11,20,18
11020019,11,20,19
11020020,11,20,20
11020021,11,20,21
11020022,11,20,22
11020023,11,20,23
11020024,11,20,24
11020025,11,20,25
11020026,11,20,26
11020027,11,20,27
11020028,11,20,28
11020029,11,20,29
11020030,11,20,30
11020031,11,20,31
11020032,11,20,32
11020033,11,20,33
11020034,11,20,34
11020035,11,20,35
11020036,11,20,36
11020037,11,20,37
11020038,11,20,38
11020039,11,20,39
11020040,11,20,40
11020041,11,20,41
11020042,11,20,42
11020043,11,20,43
11021001,11,21,1
11021002,11,21,2
11021003,11,21,3
11021004,11,21,4
11021005,11,21,5
11021006,11,21,6
11021007,11,21,7
11021008,11,21,8
11021009,11,21,9
11021010,11,21,10
11021011,11,21,11
11021012,11,21,12
11021013,11,21,13
11021014,11,21,14
11021015,11,21,15
11021016,11,21,16
11021017,11,21,17
11021018,11,21,18
11021019,11,21,19
11021020,11,21,20
11021021,11,21,21
11021022,11,21,22
11021023,11,21,23
11021024,11,21,24
11021025,11,21,25
11021026,11,21,26
11021027,11,21,27
11021028,11,21,28
11021029,11,21,29
11022001,11,22,1
11022002,11,22,2
11022003,11,22,3
11022004,11,22,4
11022005,11,22,5
11022006,11,22,6
11022007,11,22,7
11022008,11,22,8
11022009,11,22,9
11022010,11,22,10
11022011,11,22,11
11022012,11,22,12
11022013,11,22,13
11022014,11,22,14
11022015,11,22,15
11022016,11,22,16
11022017,11,22,17
11022018,11,22,18
11022019,11,22,19
11022020,11,22,20
11022021,11,22,21
11022022,11,22,22
11022023,11,22,23
11022024,11,22,24
11022025,11,22,25
11022026,11,22,26
11022027,11,22,27
11022028,11,22,28
11022029,11,22,29
11022030,11,22,30
11022031,11,22,31
11022032,11,22,32
11022033,11,22,33
11022034,11,22,34
11022035,11,22,35
11022036,11,22,36
11022037,11,22,37
11022038,11,22,38
11022039,11,22,39
11022040,11,22,40
11022041,11,22,41
11022042,11,22,42
11022043,11,22,43
11022044,11,22,44
11022045,11,22,45
11022046,11,22,46
11022047,11,22,47
11022048,11,22,48
11022049,11,22,49
11022050,11,22,50
11022051,11,22,51
11022052,11,22,52
11022053,11,22,53
12001001,12,1,1
12001002,12,1,2
12001003,12,1,3
12001004,12,1,4
12001005,12,1,5
12001006,12,1,6
12001007,12,1,7
12001008,12,1,8
12001009,12,1,9
12001010,12,1,10
12001011,12,1,11
12001012,12,1,12
12001013,12,1,13
12001014,12,1,14
12001015,12,1,15
12001016,12,1,16
12001017,12,1,17
12001018,12,1,18
12002001,12,2,1
12002002,12,2,2
12002003,12,2,3
12002004,12,2,4
12002005,12,2,5
12002006,12,2,6
12002007,12,2,7
12002008,12,2,8
12002009,12,2,9
12002010,12,2,10
12002011,12,2,11
12002012,12,2,12
12002013,12,2,13
12002014,12,2,14
12002015,12,2,15
12002016,12,2,16
12002017,12,2,17
12002018,12,2,18
12002019,12,2,19
12002020,12,2,20
12002021,12,2,21
12002022,12,2,22
12002023,12,2,23
12002024,12,2,24
12002025,12,2,25
12003001,12,3,1
12003002,12,3,2
12003003,12,3,3
12003004,12,3,4
12003005,12,3,5
12003006,12,3,6
12003007,12,3,7
12003008,12,3,8
12003009,12,3,9
12003010,12,3,10
12003011,12,3,11
12003012,12,3,12
12003013,12,3,13
12003014,12,3,14
12003015,12,3,15
12003016,12,3,16
12003017,12,3,17
12003018,12,3,18
12003019,12,3,19
12003020,12,3,20
12003021,12,3,21
12003022,12,3,22
12003023,12,3,23
12003024,12,3,24
12003025,12,3,25
12003026,12,3,26
12003027,12,3,27
12004001,12,4,1
12004002,12,4,2
12004003,12,4,3
12004004,12,4,4
12004005,12,4,5
12004006,12,4,6
12004007,12,4,7
12004008,12,4,8
12004009,12,4,9
12004010,12,4,10
12004011,12,4,11
12004012,12,4,12
12004013,12,4,13
12004014,12,4,14
12004015,12,4,15
12004016,12,4,16
12004017,12,4,17
12004018,12,4,18
12004019,12,4,19
12004020,12,4,20
12004021,12,4,21
12004022,12,4,22
12004023,12,4,23
12004024,12,4,24
12004025,12,4,25
12004026,12,4,26
12004027,12,4,27
12004028,12,4,28
12004029,12,4,29
12004030,12,4,30
12004031,12,4,31
12004032,12,4,32
12004033,12,4,33
12004034,12,4,34
12004035,12,4,35
12004036,12,4,36
12004037,12,4,37
12004038,12,4,38
12004039,12,4,39
12004040,12,4,40
12004041,12,4,41
12004042,12,4,42
12004043,12,4,43
12004044,12,4,44
12005001,12,5,1
12005002,12,5,2
12005003,12,5,3
12005004,12,5,4
12005005,12,5,5
12005006,12,5,6
12005007,12,5,7
12005008,12,5,8
12005009,12,5,9
12005010,12,5,10
12005011,12,5,11
12005012,12,5,12
12005013,12,5,13
12005014,12,5,14
12005015,12,5,15
12005016,12,5,16
12005017,12,5,17
12005018,12,5,18
12005019,12,5,19
12005020,12,5,20
12005021,12,5,21
12005022,12,5,22
12005023,12,5,23
12005024,12,5,24
12005025,12,5,25
12005026,12,5,26
12005027,12,5,27
12006001,12,6,1
12006002,12,6,2
12006003,12,6,3
12006004,12,6,4
12006005,12,6,5
12006006,12,6,6
12006007,12,6,7
12006008,12,6,8
12006009,12,6,9
12006010,12,6,10
12006011,12,6,11
12006012,12,6,12
12006013,12,6,13
12006014,12,6,14
12006015,12,6,15
12006016,12,6,16
12006017,12,6,17
12006018,12,6,18
12006019,12,6,19
12006020,12,6,20
12006021,12,6,21
12006022,12,6,22
12006023,12,6,23
12006024,12,6,24
12006025,12,6,25
12006026,12,6,26
12006027,12,6,27
12006028,12,6,28
12006029,12,6,29
12006030,12,6,30
12006031,12,6,31
12006032,12,6,32
12006033,12,6,33
12007001,12,7,1
12007002,12,7,2
12007003,12,7,3
12007004,12,7,4
12007005,12,7,5
12007006,12,7,6
12007007,12,7,7
12007008,12,7,8
12007009,12,7,9
12007010,12,7,10
12007011,12,7,11
12007012,12,7,12
12007013,12,7,13
12007014,12,7,14
12007015,12,7,15
12007016,12,7,16
12007017,12,7,17
12007018,12,7,18
12007019,12,7,19
12007020,12,7,20
12008001,12,8,1
12008002,12,8,2
12008003,12,8,3
12008004,12,8,4
12008005,12,8,5
12008006,12,8,6
12008007,12,8,7
12008008,12,8,8
12008009,12,8,9
12008010,12,8,10
12008011,12,8,11
12008012,12,8,12
12008013,12,8,13
12008014,12,8,14
12008015,12,8,15
12008016,12,8,16
12008017,12,8,17
12008018,12,8,18
12008019,12,8,19
12008020,12,8,20
12008021,12,8,21
12008022,12,8,22
12008023,12,8,23
12008024,12,8,24
12008025,12,8,25
12008026,12,8,26
12008027,12,8,27
12008028,12,8,28
12008029,12,8,29
12009001,12,9,1
12009002,12,9,2
12009003,12,9,3
12009004,12,9,4
12009005,12,9,5
12009006,12,9,6
12009007,12,9,7
12009008,12,9,8
12009009,12,9,9
12009010,12,9,10
12009011,12,9,11
12009012,12,9,12
12009013,12,9,13
12009014,12,9,14
12009015,12,9,15
12009016,12,9,16
12009017,12,9,17
12009018,12,9,18
12009019,12,9,19
12009020,12,9,20
12009021,12,9,21
12009022,12,9,22
12009023,12,9,23
12009024,12,9,24
12009025,12,9,25
12009026,12,9,26
12009027,12,9,27
12009028,12,9,28
12009029,12,9,29
12009030,12,9,30
12009031,12,9,31
12009032,12,9,32
12009033,12,9,33
12009034,12,9,34
12009035,12,9,35
12009036,12,9,36
12009037,12,9,37
12010001,12,10,1
12010002,12,10,2
12010003,12,10,3
12010004,12,10,4
12010005,12,10,5
12010006,12,10,6
12010007,12,10,7
12010008,12,10,8
12010009,12,10,9
12010010,12,10,10
12010011,12,10,11
12010012,12,10,12
12010013,12,10,13
12010014,12,10,14
12010015,12,10,15
12010016,12,10,16
12010017,12,10,17
12010018,12,10,18
12010019,12,10,19
12010020,12,10,20
12010021,12,10,21
12010022,12,10,22
12010023,12,10,23
12010024,12,10,24
12010025,12,10,25
12010026,12,10,26
12010027,12,10,27
12010028,12,10,28
12010029,12,10,29
12010030,12,10,30
12010031,12,10,31
12010032,12,10,32
12010033,12,10,33
12010034,12,10,34
12010035,12,10,35
12010036,12,10,36
12011001,12,11,1
12011002,12,11,2
12011003,12,11,3
12011004,12,11,4
12011005,12,11,5
12011006,12,11,6
12011007,12,11,7
12011008,12,11,8
12011009,12,11,9
12011010,12,11,10
12011011,12,11,11
12011012,12,11,12
