language_id,language_code,language_name
6971,xmu,kamu
6972,xmv,"malagasy, antankarana"
6973,xmw,"malagasy, tsimihety"
6974,xmx,maden
6975,xmy,mayaguduna
6976,xmz,mori bawah
6977,xnb,kanakanabu
6978,xnh,kuanhua
6979,xni,ngarigu
6980,xnk,nganakarti
6981,xnn,"kankanay, northern"
6982,xnr,kangri
6983,xns,kanashi
6984,xnt,narragansett
6985,xnu,nukunul
6986,xny,nyiyaparli
6987,xnz,mattokki
6988,xoc,o’chi’chi’
6989,xod,kokoda
6990,xog,soga
6991,xoi,kominimung
6992,xok,xokleng
6993,xom,komo
6994,xon,konkomba
6995,xoo,xukurú
6996,xop,kopar
6997,xor,korubo
6998,xow,kowaki
6999,xpa,pirriya
7000,xpe,"kpelle, liberia"
7001,xpj,mpalitjanh
7002,xpk,kulina pano
7003,xpn,kapinawá
7004,xpq,mohegan-pequot
7005,xpt,punthamara
7006,xra,krahô
7007,xrb,"karaboro, eastern"
7008,xrd,gundungurra
7009,xre,kreye
7010,xrg,minang
7011,xri,krikati-timbira
7012,xrq,karranga
7013,xru,marriammu
7014,xrw,karawa
7015,xsb,sambal
7016,xse,sempan
7017,xsh,shamang
7018,xsi,sio
7019,xsl,"slavey, south"
7020,xsm,kasem
7021,xsn,sanga
7022,xsp,silopi
7023,xsq,makhuwa-saka
7024,xsr,sherpa
7025,xsu,sanumá
7026,xsy,saisiyat
7027,xta,"mixtec, alcozauca"
7028,xtb,"mixtec, chazumba"
7029,xtc,katcha-kadugli-miri
7030,xtd,"mixtec, diuxi-tilantongo"
7031,xte,ketengban
7032,xth,yitha yitha
7033,xti,"mixtec, sinicahua"
7034,xtj,"mixtec, san juan teita"
7035,xtl,"mixtec, tijaltepec"
7036,xtm,"mixtec, magdalena peñasco"
7037,xtn,"mixtec, northern tlaxiaco"
7038,xtp,"mixtec, san miguel piedras"
7039,xts,"mixtec, sindihui"
7040,xtt,"mixtec, tacahua"
7041,xtu,"mixtec, cuyamecalco"
7042,xtv,thawa
7043,xtw,tawandê
7044,xty,"mixtec, yoloxóchitl"
7045,xua,"kurumba, alu"
7046,xub,"kurumba, betta"
7047,xud,umiida
7048,xug,kunigami
7049,xuj,"kurumba, jennu"
7050,xul,ngunawal
7051,xun,unggaranggu
7052,xuo,kuo
7053,xut,kuthant
7054,xuu,khwedam
7055,xvi,kamviri
7056,xwa,kwaza
7057,xwd,wadi wadi
7058,xwe,"gbe, xwela"
7059,xwg,kwegu
7060,xwj,wajuk
7061,xwk,wangkumara
7062,xwl,"gbe, western xwla"
7063,xwr,kwerba mamberamo
7064,xwt,wotjobaluk
7065,xww,wemba wemba
7066,xxk,ke’o
7067,xxr,koropó
7068,xya,yaygir
7069,xyb,yandjibara
7070,xyj,mayi-yapi
7071,xyk,mayi-kulan
7072,xyt,mayi-thakurti
7073,xyy,yorta yorta
7074,yaa,yaminahua
7075,yab,yuhup
7076,yac,"yali, pass valley"
7077,yad,yagua
7078,yae,pumé
7079,yaf,yaka
7080,yag,yámana
7081,yah,yazgulyam
7082,yai,yagnobi
7083,yaj,banda-yangere
7084,yak,yakama
7085,yal,yalunka
7086,yam,yamba
7087,yan,mayangna
7088,yao,yao
7089,yap,yapese
7090,yaq,yaqui
7091,yar,yabarana
7092,yas,nugunu
7093,yat,yambeta
7094,yau,yuwana
7095,yav,yangben
7096,yaw,yawalapití
7097,yax,yauma
7098,yay,agwagwune
7099,yaz,lokaa
7100,yba,yala
7101,ybb,yemba
7102,ybe,"yugur, west"
7103,ybh,yakkha
7104,ybi,yamphu
7105,ybj,hasha
7106,ybk,bokha
7107,ybl,yukuben
7108,ybm,yaben
7109,ybn,yabaâna
7110,ybo,yabong
7111,ybx,yawiyo
7112,yby,yaweyuha
7113,ych,chesu
7114,ycl,lolopo
7115,ycn,yucuna
7116,ycp,chepya
7117,yda,yanda
7118,ydd,"yiddish, eastern"
7119,yde,yangum dey
7120,ydg,yidgha
7121,ydk,yoidik
7122,yea,ravula
7123,yec,yeniche
7124,yee,yimas
7125,yei,yeni
7126,yej,yevanic
7127,yel,yela
7128,yer,tarok
7129,yes,nyankpa
7130,yet,yetfa
7131,yeu,yerukula
7132,yev,yapunda
7133,yey,yeyi
7134,yga,malyangapa
7135,ygi,yiningayi
7136,ygl,yangum gel
7137,ygm,yagomi
7138,ygp,gepo
7139,ygr,yagaria
7140,ygs,yolngu sign language
7141,ygu,yugul
7142,ygw,yagwoia
7143,yha,"buyang, baha"
7144,yhd,"arabic, judeo-iraqi"
7145,yhl,"phowa, hlepho"
7146,yhs,yan-nhangu sign language
7147,yia,yinggarda
7148,yif,ache
7149,yig,"nasu, wusa"
7150,yih,"yiddish, western"
7151,yii,yidiny
7152,yij,yindjibarndi
7153,yik,"lalo, dongshanba"
7154,yil,yindjilandji
7155,yim,"naga, yimchungru"
7156,yin,riang lai
7157,yip,pholo
7158,yiq,miqie
7159,yir,"awyu, north"
7160,yis,yis
7161,yit,"lalu, eastern"
7162,yiu,awu
7163,yiv,"nisu, northern"
7164,yix,axi
7165,yiz,azhe
7166,yka,yakan
7167,ykg,"yukaghir, northern"
7168,yki,yoke
7169,ykk,yakaikeke
7170,ykl,khlula
7171,ykm,kap
7172,ykn,kua-nsi
7173,yko,yasa
7174,ykr,yekora
7175,ykt,kathu
7176,yku,kuamasi
7177,yky,yakoma
7178,yla,yaul
7179,ylb,yaleba
7180,yle,yele
7181,ylg,yelogu
7182,yli,"yali, angguruk"
7183,yll,yil
7184,ylm,limi
7185,yln,"buyang, langnian"
7186,ylo,naluo
7187,ylr,yalarnnga
7188,ylu,aribwaung
7189,yly,nyelâyu
7190,ymb,yambes
7191,ymc,"muji, southern"
7192,ymd,muda
7193,yme,yameo
7194,ymg,yamongeri
7195,ymh,mili
7196,ymi,moji
7197,ymk,makwe
7198,yml,iamalele
7199,ymm,maay
7200,ymn,sunum
7201,ymo,yangum mon
7202,ymp,yamap
7203,ymq,"muji, qila"
7204,ymr,malasar
7205,ymx,"muji, northern"
7206,ymz,muzi
7207,yna,aluo
7208,ynd,yandruwandha
7209,yne,lang’e
7210,yng,yango
7211,ynk,"yupik, naukan"
7212,ynl,yangulam
7213,yno,yong
7214,ynq,yendang
7215,yns,yansi
7216,ynu,yahuna
7217,yob,yoba
7218,yog,yogad
7219,yoi,yonaguni
7220,yok,yokuts
7221,yom,yombe
7222,yon,yongkom
7223,yor,yoruba
7224,yot,yotti
7225,yox,yoron
7226,yoy,yoy
7227,ypa,phala
7228,ypb,"phowa, labo"
7229,ypg,phola
7230,yph,phupha
7231,ypm,phuma
7232,ypn,"phowa, ani"
7233,ypo,"phola, alo"
7234,ypp,phupa
7235,ypz,phuza
7236,yra,yerakai
7237,yrb,yareba
7238,yre,yaouré
7239,yrk,nenets
7240,yrl,nhengatu
7241,yrm,yirrk-mel
7242,yrn,yerong
7243,yro,yaroamë
7244,yrs,yarsun
7245,yrw,yarawata
7246,yry,yarluyandi
7247,ysd,samatao
7248,ysg,sonaga
7249,ysl,yugoslavian sign language
7250,ysn,sani
7251,yso,nisi
7252,ysp,"lolopo, southern"
7253,ysr,"yupik, sirenik"
7254,yss,yessan-mayo
7255,ysy,sanie
7256,yta,talu
7257,ytl,tanglang
7258,ytp,thopho
7259,ytw,yout wam
7260,yty,yatay
7261,yua,"maya, yucatec"
7262,yub,yugambal
7263,yuc,yuchi
7264,yud,"arabic, judeo-tripolitanian"
7265,yue,"chinese, yue"
7266,yuf,havasupai-walapai-yavapai
7267,yug,yug
7268,yui,wajiara
7269,yuj,karkar-yuri
7270,yuk,yuki
7271,yul,yulu
7272,yum,quechan
7273,yun,bena
7274,yup,yukpa
7275,yuq,yuqui
7276,yur,yurok
7277,yut,yopno
7278,yuw,yau
7279,yux,"yukaghir, southern"
7280,yuy,"yugur, east"
7281,yuz,yuracare
7282,yva,yawa
7283,yvt,yavitero
7284,ywa,kalou
7285,ywg,yinhawangka
7286,ywl,"lalu, western"
7287,ywn,yawanawa
7288,ywq,"yi, wuding-luquan"
7289,ywr,yawuru
7290,ywt,"lalo, central"
7291,ywu,"nasu, wumeng"
7292,yww,yawarawarga
7293,yxa,mayawali
7294,yxg,yagara
7295,yxl,yardliyawarra
7296,yxm,yinwum
7297,yxu,yuyu
7298,yxy,yabula yabula
7299,yyr,yir-yoront
7300,yyu,yau
7301,yyz,ayizi
7302,yzg,"buyang, e’ma"
7303,yzk,zokhuo
7304,zaa,"zapotec, sierra de juárez"
7305,zab,"zapotec, western tlacolula valley"
7306,zac,"zapotec, ocotlán"
7307,zad,"zapotec, cajonos"
7308,zae,"zapotec, yareni"
7309,zaf,"zapotec, ayoquesco"
7310,zag,zaghawa
7311,zah,zangwal
7312,zai,"zapotec, isthmus"
7313,zaj,zaramo
7314,zak,zanaki
7315,zal,zauzou
7316,zam,"zapotec, miahuatlán"
7317,zao,"zapotec, ozolotepec"
7318,zaq,"zapotec, aloápam"
7319,zar,"zapotec, rincón"
7320,zas,"zapotec, santo domingo albarradas"
7321,zat,"zapotec, tabaa"
7322,zau,zangskari
7323,zav,"zapotec, yatzachi"
7324,zaw,"zapotec, mitla"
7325,zax,"zapotec, xadani"
7326,zay,zaysete
7327,zaz,zari
7328,zbc,"berawan, central"
7329,zbe,"berawan, east"
7330,zbt,batui
7331,zbw,"berawan, west"
7332,zca,"zapotec, coatecas altas"
7333,zch,"zhuang, central hongshuihe"
7334,zdj,"comorian, ngazidja"
7335,zea,zeeuws
7336,zeg,zenag
7337,zeh,"zhuang, eastern hongshuihe"
7338,zen,zenaga
7339,zga,kinga
7340,zgb,"zhuang, guibei"
7341,zgh,"tamazight, standard moroccan"
7342,zgm,"zhuang, minz"
7343,zgn,"zhuang, guibian"
7344,zgr,magori
7345,zhb,zhaba
7346,zhd,"zhuang, dai"
7347,zhi,zhire
7348,zhn,"zhuang, nong"
7349,zhw,zhoa
7350,zia,zia
7351,zib,zimbabwe sign language
7352,zik,zimakani
7353,zil,zialo
7354,zim,mesme
7355,zin,zinza
7356,zir,ziriya
7357,ziw,zigula
7358,ziz,zizilivakan
7359,zka,kaimbulawa
7360,zkd,kadu
7361,zkn,kanan
7362,zkp,"kaingáng, são paulo"
7363,zkr,zakhring
7364,zku,kaurna
7365,zlj,"zhuang, liujiang"
7366,zlm,malay
7367,zln,"zhuang, lianshan"
7368,zlq,"zhuang, liuqian"
7369,zma,manda
7370,zmb,zimba
7371,zmc,margany
7372,zmd,maridan
7373,zme,mangerr
7374,zmf,mfinu
7375,zmg,marti ke
7376,zmh,makolkol
7377,zmi,negeri sembilan malay
7378,zmj,maridjabin
7379,zmk,mandandanyi
7380,zml,madngele
7381,zmm,marimanindji
7382,zmn,mbangwe
7383,zmo,molo
7384,zmp,mpuono
7385,zmq,mituku
7386,zmr,maranunggu
7387,zms,mbesa
7388,zmt,maringarr
7389,zmu,muruwari
7390,zmv,mbariman-gudhinma
7391,zmw,mbo
7392,zmx,bomitaba
7393,zmy,mariyedi
7394,zmz,mbandja
7395,zna,zan gula
7396,zne,zande
7397,zng,mang
7398,znk,manangkari
7399,zns,mangas
7400,zoc,"zoque, copainalá"
7401,zoh,"zoque, chimalapa"
7402,zom,zo
7403,zoo,"zapotec, asunción mixtepec"
7404,zoq,"zoque, tabasco"
7405,zor,"zoque, rayón"
7406,zos,"zoque, francisco león"
7407,zpa,"zapotec, lachiguiri"
7408,zpb,"zapotec, yautepec"
7409,zpc,"zapotec, choapan"
7410,zpd,"zapotec, southeastern ixtlán"
7411,zpe,"zapotec, petapa"
7412,zpf,"zapotec, san pedro quiatoni"
7413,zpg,"zapotec, guevea de humboldt"
7414,zph,"zapotec, totomachapan"
7415,zpi,"zapotec, santa maría quiegolani"
7416,zpj,"zapotec, quiavicuzas"
7417,zpk,"zapotec, tlacolulita"
7418,zpl,"zapotec, lachixío"
7419,zpm,"zapotec, mixtepec"
7420,zpn,"zapotec, santa inés yatzechi"
7421,zpo,"zapotec, amatlán"
7422,zpp,"zapotec, el alto"
7423,zpq,"zapotec, zoogocho"
7424,zpr,"zapotec, santiago xanica"
7425,zps,"zapotec, coatlán"
7426,zpt,"zapotec, san vicente coatlán"
7427,zpu,"zapotec, yalálag"
7428,zpv,"zapotec, chichicapan"
7429,zpw,"zapotec, zaniza"
7430,zpx,"zapotec, san baltazar loxicha"
7431,zpy,"zapotec, mazaltepec"
7432,zpz,"zapotec, texmelucan"
7433,zqe,"zhuang, qiubei"
7434,zrg,mirgan
7435,zrn,zerenkel
7436,zro,záparo
7437,zrp,zarphatic
7438,zrs,mairasi
7439,zsa,sarasira
7440,zsl,zambian sign language
7441,zsm,"malay, standard"
7442,zsr,"zapotec, southern rincon"
7443,zsu,sukurum
7444,zte,"zapotec, elotepec"
7445,ztg,"zapotec, xanaguía"
7446,ztl,"zapotec, lapaguía-guivini"
7447,ztm,"zapotec, san agustín mixtepec"
7448,ztn,"zapotec, santa catarina albarradas"
7449,ztp,"zapotec, loxicha"
7450,ztq,"zapotec, quioquitani-quierí"
7451,zts,"zapotec, tilquiapan"
7452,ztt,"zapotec, tejalapan"
7453,ztu,"zapotec, güilá"
7454,ztx,"zapotec, zaachila"
7455,zty,"zapotec, yatee"
7456,zua,zeem
7457,zuh,tokano
7458,zul,zulu
7459,zum,kumzari
7460,zun,zuni
7461,zuy,zumaya
7462,zwa,zay
7463,zyb,"zhuang, yongbei"
7464,zyg,"zhuang, yang"
7465,zyj,"zhuang, youjiang"
7466,zyn,"zhuang, yongnan"
7467,zyp,"chin, zyphe"
7468,zzj,"zhuang, zuojiang"
4923,pan,punjabi
7469,zzz,all-languages
